LEA Code,District Name,School Code,School Name,Organization Type,School Type,Low Grade,High Grade,Address,City,State,Zip,County,Current Status,Categories And Programs,Virtual School,IB Program,Phone Number,Fax Number,Website Url,Email
3862,Lake Country,1341,Lake Country Montessori,Private School,Elementary School,K4,K4,W329N4476 Lakeland Dr,Nashotah,WI,53058,Waukesha,OPEN,,,,262-367-6595,,www.lcmschool.org,admin@lcmschool.org
3862,Lake Country,4250,Saint Joan of Arc School,Private School,Elementary School,K4,08,120 Nashotah Rd,Nashotah,WI,53058,Waukesha,OPEN,Choice,,,262-646-5821,262-646-5861,scsjcluster.org,school-office@scsjcluster.org
3862,Lake Country,1726,Woodland Academy Lake Country Inc,Private School,Combined Elementary/Secondary School,04,12,N44W32882 Watertown Plank Rd,Nashotah,WI,53058,Waukesha,OPEN,,,,262-490-9900,,www.woodlandacademylc.org,woodlandacademy@centurylink.net
3892,Neenah Joint,1905,Acton Academy Oshkosh Inc,Private School,Combined Elementary/Secondary School,K4,08,2536 Indian Point Rd,Oshkosh,WI,54901,Winnebago,OPEN,Choice,,,920-267-8091,,https://www.actonacademyoshkosh.org,sharon@actonacademyoshkosh.org
3892,Neenah Joint,1969,Neenah Academy,Private School,Elementary School,K4,KG,600 Elm St,Neenah,WI,54956,Winnebago,OPEN,,,,920-215-1265,,https://neenahacademy.com/,NeenahAcademy@gmail.com
3892,Neenah Joint,8450,Neenah Lutheran School,Private School,Elementary School,K4,08,410 Oak St,Neenah,WI,54956,Winnebago,OPEN,Choice,,,920-722-3051,,www.neenahlutheran.net,colin.paustian@neenahlutheran.net
3892,Neenah Joint,1228,New Hope Christian School,Private School,Elementary School,K4,08,1850 American Dr,Neenah,WI,54956,Winnebago,OPEN,,,,920-725-8797,920-886-8729,www.newhopeconnect.org,nhcs@newhopeconnect.org
3892,Neenah Joint,2021,New Springs Christian Academy,Private School,Combined Elementary/Secondary School,K4,08,604 Elm St,Neenah,WI,54956,Winnebago,OPEN,,,,920-215-3384,,https://www.newspringswi.com,hello@newspringswi.com
3892,Neenah Joint,3870,Saint Gabriel Grade School,Private School,Elementary School,K4,05,900 Geiger St,Neenah,WI,54956,Winnebago,OPEN,Choice,,,920-725-4161,920-722-2566,www.smcatholicschools.org,jgiombetti@smcatholicschools.org
3892,Neenah Joint,5730,Saint Margaret Mary Grade School,Private School,Elementary School,K4,05,610 Division St,Neenah,WI,54956,Winnebago,OPEN,Choice,,,920-729-4565,920-729-4567,www.smcatholicschools.org,sfarr@smcatholicschools.org
3892,Neenah Joint,5840,Saint Mary Catholic High,Private School,High School,09,12,1050 Zephyr Dr,Neenah,WI,54956,Winnebago,OPEN,Choice,,,920-722-7796,920-722-5940,www.smcatholicschools.org,kbweiss@smcatholicschools.org
3892,Neenah Joint,8162,Saint Mary Catholic Middle,Private School,Middle School,06,08,1000 Zephyr Dr,Neenah,WI,54956,Winnebago,OPEN,Choice,,,920-727-0279,920-727-1215,www.smcatholicschools.org,jahles@smcatholicschools.org
3892,Neenah Joint,1877,Valley Christian School,Private School,Combined Elementary/Secondary School,KG,08,1450 Oakridge Rd,Neenah,WI,54956,Winnebago,OPEN,Choice,,,920-231-9704,,https://www.valleychristianoshkosh.com,bdunn@vcoshkosh.com
3892,Neenah Joint,1971,Valor Classical Christian Academy,Private School,Combined Elementary/Secondary School,KG,08,1025 Tullar Rd,Neenah,WI,54956,Winnebago,OPEN,,,,920-486-9225,,https://www.valorclassical.org/,cmott@valorclassical.org
3899,Neillsville,4680,Saint Johns Evangelical Lutheran School,Private School,Elementary School,KG,08,805 W 5th St,Neillsville,WI,54456,Clark,OPEN,,,,715-743-2501,,www.stjohnsneillsville.com/school,stjohns1886@gmail.com
3925,New Berlin,1876,Doxa Christian Academy,Private School,Combined Elementary/Secondary School,KG,08,13800 W Howard Ave,New Berlin,WI,53151,Waukesha,OPEN,,,,414-377-4146,,https://www.doxachristianacademy.com/,office@doxachristianacademy.com
3925,New Berlin,0848,Heritage Christian Schools,Private School,Combined Elementary/Secondary School,KG,12,3500 S Glen Park Rd,New Berlin,WI,53151,Waukesha,OPEN,Choice,,,262-432-0333,262-432-0542,www.heritagechristianschools.org,mnoffice@hcsmail.org
3925,New Berlin,0900,Holy Apostles Grade School,Private School,Combined Elementary/Secondary School,K4,08,3875 S 159th St,New Berlin,WI,53151,Waukesha,OPEN,,,,262-786-7331,,www.hanbschool.org,lsuarez@hanb.org
3925,New Berlin,1741,Milwaukee Seventh Day Adventist School,Private School,Elementary School,K4,08,21380 W Cleveland Ave,New Berlin,WI,53146,Waukesha,CLOSED,Choice,,,262-544-4043,414-353-1451,milwaukeesdaschool.org,admin@msdaschool.org
3925,New Berlin,8358,Star of Bethlehem Evangelical Lutheran,Private School,Elementary School,K4,08,3700 S Casper Dr,New Berlin,WI,53151,Waukesha,OPEN,Choice,,,262-786-2901,262-786-2836,www.starofbethlehem.org,school@starofbethlehem.org
3941,New Holstein,0447,Holyland Catholic School,Private School,Elementary School,K4,08,N9290 County Road W,Malone,WI,53049,Fond du Lac,OPEN,Choice,,,920-795-4222,920-795-4126,holylandcatholicschool.org,office@holylandcatholicschool.org
3941,New Holstein,5550,Saint Lawrence Seminary High,Private School,High School,09,12,301 Church St,Mount Calvary,WI,53057,Fond du Lac,OPEN,,,,920-753-7500,920-753-7507,www.stlawrence.edu,dbartel@stlawrence.edu
3955,New London,0604,Emanuel Lutheran School,Private School,Elementary School,K4,08,200 East Quincy St,New London,WI,54961,Waupaca,OPEN,Choice,,,920-982-5444,920-982-0954,www.emanuelnl.org/school,school@emanuelnl.org
3955,New London,8359,Starr Academy,Private School,Combined Elementary/Secondary School,05,12,"E7475 Rawhide Rd ","New London ",WI,54961,Waupaca,OPEN,,,,920-531-2580,920-982-7283,www.rawhide.org,mmcnichols@rawhide.org
3962,New Richmond,2053,Firm Foundation Learning Center,Private School,Combined Elementary/Secondary School,KG,12,365 W River Dr,New Richmond,WI,54017,Saint Croix,OPEN,,,,715-417-4330,,,info@firmfoundationedu.org
3962,New Richmond,6555,Saint Marys School,Private School,Combined Elementary/Secondary School,K4,08,257 S Washington Ave,New Richmond,WI,54017,Saint Croix,OPEN,,,,715-246-2469,715-246-6195,www.st-marysschool.com,jengelhart@st-marysschool.com
3983,North Fond du Lac,7105,Saint Pauls Evangelical Lutheran School,Private School,Elementary School,KG,08,1010 Adams Ave,North Fond du Lac,WI,54937,Fond du Lac,OPEN,,,,920-922-1080,,http://www.stpaulslutherannfdl.com/default/2100,suriana@stpaulslutherannfdl.com
4018,Oak Creek-Franklin Joint,0105,Badger State Baptist School,Private School,Combined Elementary/Secondary School,K4,12,8519 S 13th St,Oak Creek,WI,53154,Milwaukee,OPEN,Choice,,,414-301-9319,,,bwilson@badgerstatebaptist.org
4018,Oak Creek-Franklin Joint,0825,Grace Lutheran School,Private School,Elementary School,K4,08,8537 S Pennsylvania Ave,Oak Creek,WI,53154,Milwaukee,OPEN,Choice,,,414-762-3655,414-762-8869,www.graceoakcreek.org,school@graceoakcreek.org
4018,Oak Creek-Franklin Joint,6666,Saint Matthew School,Private School,Elementary School,K4,08,9329 S Chicago Rd,Oak Creek,WI,53154,Milwaukee,OPEN,Choice,,,414-762-6820,414-762-4555,www.stmattoc.org,school@stmattoc.org
4025,Oakfield,5695,Saint Lukes Lutheran School,Private School,Elementary School,K4,08,245 S 2nd St,Oakfield,WI,53065,Fond du Lac,OPEN,Choice,,,920-583-7012,,www.stlukesoakfield.com,principal.buch@stlukesoakfield.com
4060,Oconomowoc Area,1021,Genesee Lake School,Private School,Combined Elementary/Secondary School,01,12,36100 Genesee Lake Rd,Oconomowoc,WI,53066,Waukesha,OPEN,,,,262-569-5510,,https://www.geneseelakeschool.com/,admissions@geneseelakeschool.com
4060,Oconomowoc Area,1867,Nexus Virtual Education,Private School,Combined Elementary/Secondary School,KG,12,1746 Executive Dr,Oconomowoc,WI,53066,Waukesha,OPEN,,,,262-955-9314,,https://www.nexusvirtualed.com/,cassandra.cannon@mypathcompanies.com
4060,Oconomowoc Area,4180,Saint Jerome Parish School,Private School,Elementary School,K4,08,1001 S Silver Lake St,Oconomowoc,WI,53066,Waukesha,OPEN,Choice,,,262-569-3030,262-569-3023,stjerome.org,tchudy@stjerome.org
4060,Oconomowoc Area,6662,Saint Matthew's Lutheran School,Private School,Elementary School,K4,08,1650 Brown St,Oconomowoc,WI,53066,Waukesha,OPEN,Choice,,,262-912-6060,262-737-0036,school.smls.org,tplitzuweit@smls.org
4060,Oconomowoc Area,7140,Saint Paul's Evangelical Lutheran School,Private School,Elementary School,K4,08,210 E Pleasant St,Oconomowoc,WI,53066,Waukesha,OPEN,Choice,,,262-567-5001,--,www.splco.org,kate.crnkovich@splco.org
4074,Oconto Falls Public,3120,Saint Anthony School,Private School,Elementary School,K4,05,253 N Franklin St,Oconto Falls,WI,54154,Oconto,OPEN,Choice,,,920-846-2276,920-846-2180,,sbeschta@holy3.org
4095,Onalaska,1928,Coulee Christian School,Private School,Elementary School,K4,03,123 Mason St,Onalaska,WI,54650,La Crosse,CLOSED,,,,608-786-3004,,https://couleechristian.org,info@couleechristian.org
4095,Onalaska,1670,Luther High School,Private School,High School,09,12,1501 Wilson St,Onalaska,WI,54650,La Crosse,OPEN,Choice,,,608-783-5435,608-783-4758,www.luther.k12.wi.us,office@luther.k12.wi.us
4095,Onalaska,6930,Saint Patricks Elementary,Private School,Elementary School,K4,06,127 11th Ave N,Onalaska,WI,54650,La Crosse,OPEN,Choice,,,608-783-5483,608-783-2128,aquinasschools.org,tara.key@aquinasschools.org
4095,Onalaska,7144,Saint Paul's Evangelical Lutheran School,Private School,Elementary School,K4,08,1201 Main St,Onalaska,WI,54650,La Crosse,OPEN,Choice,,,608-783-4822,608-779-5942,www.stpaulsonalaska.org,info@stpaulsonalaska.org
4095,Onalaska,1922,Three Rivers Day School LLC,Private School,Elementary School,K4,06,576 Theater Rd,Onalaska,WI,54650,La Crosse,CLOSED,,,,608-518-0746,,threeriversdayschool.com,admin@threeriversdayschool.com
4137,Oostburg,2100,Oostburg Christian School,Private School,Elementary School,K4,08,101 S 7th St,Oostburg,WI,53070,Sheboygan,OPEN,Choice,,,920-564-2664,--,www.oostburgchristian.com,ocsoffice@oostburgchristian.com
4165,Osceola,8608,Valley Christian School,Private School,Combined Elementary/Secondary School,KG,12,933A 248th St,Osceola,WI,54020,Polk,OPEN,Choice,,,715-294-3373,,www.valley-christian.org,eric.strohbeen@valley-christian.org
4179,Oshkosh Area,1926,Fundamentals LLC,Private School,Combined Elementary/Secondary School,KG,12,2211 Oregon Street,Oshkosh,WI,54902,Winnebago,OPEN,,,,920-784-9276,,https://www.fundamentalswi.com,admin@fundamentalswi.com
4179,Oshkosh Area,0830,Grace Lutheran School,Private School,Elementary School,K4,08,913 Nebraska St,Oshkosh,WI,54902,Winnebago,OPEN,Choice,,,920-231-8957,920-231-8552,www.graceoshkosh.net,office@graceoshkosh.net
4179,Oshkosh Area,1665,Lourdes Academy High,Private School,High School,09,12,110 N Sawyer St,Oshkosh,WI,54902,Winnebago,OPEN,Choice,,,920-235-5670,920-235-7453,www.lourdesacademyoshkosh.org,dmikesell@lourdes.today
4179,Oshkosh Area,7370,Lourdes Academy Middle,Private School,Middle School,05,08,110 N Sawyer St,Oshkosh,WI,54902,Winnebago,OPEN,Choice,,,920-235-4060,920-235-7453,www.lourdesacademyoshkosh.org,dmoore@lourdes.today
4179,Oshkosh Area,8015,Lourdes Academy Elementary,Private School,Elementary School,K4,04,110 N Sawyer St,Oshkosh,WI,54902,Winnebago,OPEN,Choice,,,920-235-4060,920-235-7453,www.lourdesacademyoshkosh.org,dmoore@lourdes.today
4179,Oshkosh Area,1785,Martin Luther School,Private School,Elementary School,KG,08,1526 Algoma Blvd,Oshkosh,WI,54901,Winnebago,OPEN,Choice,,,920-235-1612,920-967-0447,www.martinlutheroshkosh.com,office@martinlutheroshkosh.com
4179,Oshkosh Area,8530,Trinity Lutheran School,Private School,Elementary School,K4,08,819 School Ave,Oshkosh,WI,54901,Winnebago,CLOSED,,,,920-235-1730,920-235-1734,www.trinityoshkosh.org,school@trinityoshkosh.org
4179,Oshkosh Area,1881,TRIO Young Scholars,Private School,Elementary School,K4,02,2800 Universal  St,Oshkosh,WI,54904,Winnebago,OPEN,,,,920-203-3354,,,angelawade1228@gmail.com
4179,Oshkosh Area,1229,Valley Christian School,Private School,Combined Elementary/Secondary School,K4,12,3450 Vinland Rd,Oshkosh,WI,54901,Winnebago,OPEN,Choice,,,920-216-6471,920-231-9804,www.ValleyChristianOshkosh.com,bdunn@vcoshkosh.com
4179,Oshkosh Area,8737,Wyldewood Christian School,Private School,Combined Elementary/Secondary School,K4,12,3030 Witzel Ave,Oshkosh,WI,54904,Winnebago,OPEN,Choice,,,920-235-5400,--,https://wyldewoodchristianschool.org,jared.longsine@wyldewood.org
4186,Osseo-Fairchild,1937,Clear Water Christian Fellowship,Private School,Combined Elementary/Secondary School,01,10,220 West Main St,Fairchild,WI,54741,Eau Claire,OPEN,,,,715-597-3141,,,sschmidt@ofsd.k12.wi.us
4186,Osseo-Fairchild,1939,County Line Amish School,Private School,Combined Elementary/Secondary School,01,08,E26412 MCGower Rd,Fairchild,WI,54741,Eau Claire,OPEN,,,,715-597-3141,,,sschmidt@ofsd.k12.wi.us
4186,Osseo-Fairchild,1938,Fairview Amish School,Private School,Combined Elementary/Secondary School,01,08,E24978 Stage Coach Rd,Fairchild,WI,54741,Eau Claire,OPEN,,,,715-597-3141,,,sschmidt@ofsd.k12.wi.us
4186,Osseo-Fairchild,1943,Stone Ridge Amish School,Private School,Combined Elementary/Secondary School,01,08,E26435 County RR,Fairchild,WI,54741,Eau Claire,OPEN,,,,715-597-3141,,,sschmidt@ofsd.k12.wi.us
4186,Osseo-Fairchild,1941,Sunny Meadow Amish School,Private School,Combined Elementary/Secondary School,01,08,N14253 McGower Rd,Fairchild,WI,54741,Jackson,OPEN,,,,715-597-3141,,,sschmidt@ofsd.k12.wi.us
4186,Osseo-Fairchild,1942,Valleybrook Amish School,Private School,Combined Elementary/Secondary School,01,08,Searcy Rd,Osseo,WI,54758,Jackson,OPEN,,,,715-597-3141,,,sschmidt@ofsd.k12.wi.us
4228,Pardeeville Area,1272,Saint John's Lutheran School,Private School,Elementary School,K4,08,505 E LaFollette St,Pardeeville,WI,53954,Columbia,OPEN,,,,608-429-3636,608-429-4876,www.stjohnspardeeville.org,principal@stjohnspardeeville.org
4263,Beecher-Dunbar-Pembine,1786,Northland Scholars Academy,Private School,High School,09,12,W10085 Pike Plains Rd,Dunbar,WI,54177,Marinette,CLOSED,,,,715-324-6900,,northlandscholars.org,office@northlandscholars.org
4270,Pepin Area,1753,Hope Farm School,Private School,High School,06,12,W11086 Foster Rd,Stockholm,WI,54769,Pepin,OPEN,,,,612-238-7636,,www.hopefarmschool.org,widdy.bird@hopefarmschool.org
4305,Peshtigo,4682,Saint John Lutheran School,Private School,Elementary School,KG,08,N1926 Church Rd,Peshtigo,WI,54157,Marinette,OPEN,Choice,,,715-582-4565,,www.stjohnpeshtigo.org,school@stjohnpeshtigo.org
4305,Peshtigo,6440,Saint Thomas Aquinas Academy,Private School,Elementary School,K4,05,141 S Wood Ave,Peshtigo,WI,54157,Marinette,OPEN,Choice,,,715-582-4041,715-582-1165,www.thomas-aquinas.org,lgruber@staa-edu.us
4312,Pewaukee,1722,Christian Education Leadership Academy,Private School,Elementary School,K4,08,W262N4685 Ryan St,Pewaukee,WI,53072,Waukesha,OPEN,,,,262-691-4321,262-691-4242,www.celaedu.org,info@celaedu.org
4312,Pewaukee,1693,Lambs of Christ Learning Center,Private School,Elementary School,K4,K4,W240N3103 Pewaukee Rd,Pewaukee,WI,53072,Waukesha,OPEN,,,,262-691-0720,262-691-4861,https://www.christpewaukee.org/lambs-of-christ,lclc@christpewaukee.org
4312,Pewaukee,1292,Trinity Academy,Private School,Combined Elementary/Secondary School,K4,12,W225N3131 Duplainville Rd,Pewaukee,WI,53072,Waukesha,OPEN,,,,262-695-2933,262-695-2934,www.trinityacademy.net,info@trinityacademy.net
4347,Phillips,1477,New Hope Baptist Academy,Private School,Combined Elementary/Secondary School,K4,12,N4290 Division St,Kennan,WI,54537,Price,OPEN,,,,715-474-2212,,,newhopebaptistchurch03@yahoo.com
4459,Plum City,1526,Ave Maria Academy,Private School,Combined Elementary/Secondary School,K4,08,208 Church Rd,Plum City,WI,54761,Pierce,OPEN,,,,715-647-4630,--,www.avemariaacademypc.org,avemaria@avemariaacademypc.org
4473,Plymouth Joint,4483,Saint John Lutheran School,Private School,Elementary School,K4,08,222 N Stafford St,Plymouth,WI,53073,Sheboygan,OPEN,Choice,,,920-893-5114,--,www.sjlseagles.com,kmeyer@sjlplymouth.com
4473,Plymouth Joint,4543,Saint John the Baptist Catholic School,Private School,Elementary School,K4,08,116 Pleasant St,Plymouth,WI,53073,Sheboygan,OPEN,Choice,,,920-893-5961,920-893-3160,www.sjbplymouth.org,anelson@sjbplymouth.org
4501,Portage Community,4770,Saint John's Lutheran School,Private School,Elementary School,KG,08,430 W Emmett St,Portage,WI,53901,Columbia,OPEN,Choice,,,608-742-9000,608-742-7154,www.stjohnsportage.com,schooloffice@stjohnsportage.com
4501,Portage Community,6540,Saint Mary School,Private School,Elementary School,K4,08,315 W Cook St,Portage,WI,53901,Columbia,OPEN,,,,608-742-4998,,www.stmarysportage.org,josschuenemann@stmarysportage.org
4515,Port Washington-Saukville,2044,NorthShore Classical Academy,Private School,High School,08,12,341 S Dries St,Saukville,WI,53080,Ozaukee,OPEN,,,,262-241-1555,262-241-1555,ncawi.org,info@ncawi.org
4515,Port Washington-Saukville,2312,Saint John XXIII Catholic School,Private School,Elementary School,K4,08,1802 N Wisconsin St,Port Washington,WI,53074,Ozaukee,OPEN,Choice,,,262-284-2682,,stjohn23rd.school,mlippe@stjohn23rd.school
4529,Potosi,2039,Saints Andrew and Thomas Academy,Private School,Elementary School,K4,05,135 Tennyson St,Potosi,WI,53820,Grant,OPEN,,,,608-642-0377,,https://sites.google.com/view/ssandrewthomasfoundation/home,savessandrew.thomas@gmail.com
4529,Potosi,8235,SS Andrew / Thomas Grade School,Private School,Combined Elementary/Secondary School,K4,08,100 Highway 61 N,Potosi,WI,53820,Grant,CLOSED,,,,608-763-2120,,www.ss-andrew-thomas.org,ssandrew@ss-andrew-thomas.org
4543,Prairie du Chien Area,1717,New Frontier Day School,Private School,Combined Elementary/Secondary School,K4,12,625 S Dousman St,Prairie du Chien,WI,53821,Crawford,OPEN,,,,608-326-6481,608-326-6166,clinicareschools.com,jchristen@clinicarecorp.com
4543,Prairie du Chien Area,1289,Prairie Catholic School,Private School,Elementary School,K4,08,515 N Beaumont Rd,Prairie du Chien,WI,53821,Crawford,OPEN,Choice,,,608-326-8624,608-326-8627,www.prairiecatholic.org,cfinnell@prairiecatholic.org
4543,Prairie du Chien Area,2314,Prairie Christian Academy,Private School,Combined Elementary/Secondary School,KG,12,1110 N Marquette Rd,Prairie du Chien,WI,53821,Crawford,OPEN,,,,608-326-8559,,,pastor_doll@biblebaptistchurchpdc.org
4557,Prairie Farm Public,1772,Vance Creek Amish School,Private School,Elementary School,01,08,557 1/2 Ave,Prairie Farm,WI,54762,Barron,OPEN,,,,,,,
4578,Prescott,4975,Saint Joseph Parish School,Private School,Elementary School,K4,06,281 Dakota St S,Prescott,WI,54021,Pierce,OPEN,,,,715-262-5912,--,https://www.stjosephprescott.com/school,cmagee@stjosephprescott.com
4606,Princeton,1889,Christ Alone Lutheran Academy,Private School,Elementary School,03,08,227 Harvard St,Princeton,WI,54968,Green Lake,OPEN,,,,920-481-9002,,https://christalonelutheranacademy.org,secretary@christalonelutheranacademy.net
4613,Pulaski Community,0090,Assumption of the Blessed Virgin Mary,Private School,Elementary School,K4,06,109 E Pulaski St,Pulaski,WI,54162,Brown,OPEN,Choice,,,920-822-5650,,abvmeducation.org,sara.mangold@abvm.org
4613,Pulaski Community,2028,Wisconsin All In Academy,Private School,Combined Elementary/Secondary School,KG,12,1137 Pine Street,Green Bay,WI,54301,Brown,OPEN,,,,920-489-6691,,,wisconsinallin@gmail.com
4620,Racine Unified,1698,CERT School,Private School,High School,12,12,1437 Marquette St,Racine,WI,53404,Racine,OPEN,Choice,,,262-880-4811,,www.greatlakesccc.org,investinyouth@wi.rr.com
4620,Racine Unified,0441,Concordia Lutheran School,Private School,Elementary School,K4,08,8500 Durand Ave,Sturtevant,WI,53177,Racine,OPEN,Choice,,,262-884-0991,262-833-0322,www.concordialutheranschool.net,office@concordialutheranschool.net
4620,Racine Unified,1681,EverGreen Academy,Private School,Elementary School,K4,08,3351 Chicory Rd,Mount Pleasant,WI,53403,Racine,OPEN,Choice,,,262-456-1079,262-977-7244,evergreen.k12.wi.us,hillary.huck@evergreen.k12.wi.us
